,Game,Initial,Final,Reward
5756,11950,10000.0,9908.08,-376.92
5757,8494,10000.0,10000.0,-264.5
5758,10403,10000.0,10000.34,-115.66
5759,5304,10000.0,10046.58,-120.42
5760,10579,10000.0,10942.73,794.73
5761,6276,10000.0,10285.69,151.19
5762,3960,10000.0,10290.54,181.54
5763,7198,10000.0,9944.92,-309.08
5764,9465,10000.0,10005.29,-145.21
5765,7562,10000.0,10076.91,-61.09
5766,7475,10000.0,10106.37,-8.63
5767,4251,10000.0,9829.9,-444.1
5768,12985,10000.0,10025.13,-93.87
5769,3057,10000.0,9987.64,-183.36
5770,9303,10000.0,9934.54,-492.96
5771,3274,10000.0,10030.23,-159.27
5772,9319,10000.0,9987.43,-205.07
5773,7256,10000.0,9929.29,-352.71
5774,942,10000.0,10306.04,306.54
5775,4780,10000.0,9372.62,-1374.88
5776,1097,10000.0,10070.35,-60.65
5777,1998,10000.0,9920.49,-352.51
5778,10342,10000.0,10442.9,312.9
5779,12152,10000.0,10324.79,164.29
5780,4106,10000.0,9816.27,-576.23
5781,5630,10000.0,9989.41,-140.59
5782,2537,10000.0,9887.04,-413.96
5783,12884,10000.0,9975.03,-190.47
5784,10094,10000.0,9916.55,-374.45
5785,794,10000.0,10628.2,470.7
5786,11468,10000.0,10027.16,-88.84
5787,6070,10000.0,9850.65,-698.35
5788,726,10000.0,9755.15,-824.35
5789,10816,10000.0,9995.73,-151.27
5790,6931,10000.0,9950.55,-317.95
5791,4249,10000.0,9936.95,-320.55
5792,3942,10000.0,10013.16,-165.34
5793,13660,10000.0,10332.34,220.84
5794,741,10000.0,9643.51,-952.99
5795,8677,10000.0,9998.68,-208.32
5796,192,10000.0,9767.13,-523.37
5797,8471,10000.0,10158.2,16.2
5798,3175,10000.0,10028.88,-186.12
5799,12208,10000.0,10128.35,92.85
5800,7647,10000.0,10105.32,-43.68
5801,343,10000.0,9659.52,-1053.98
5802,6553,10000.0,9906.0,-385.0
5803,13549,10000.0,10050.77,-68.23
5804,13688,10000.0,9463.39,-822.61
5805,5858,10000.0,9980.0,-227.0
5806,8294,10000.0,10032.0,-84.0
5807,1450,10000.0,9738.64,-548.36
5808,7968,10000.0,10208.97,48.47
5809,7021,10000.0,10025.45,-114.55
5810,8511,10000.0,9559.9,-861.6
5811,12055,10000.0,9921.17,-354.83
5812,8014,10000.0,11091.08,913.08
5813,2364,10000.0,9977.99,-189.51
5814,8670,10000.0,10007.7,-268.8
5815,1886,10000.0,11942.72,1827.72
5816,5340,10000.0,10068.71,-128.29
5817,3803,10000.0,9703.62,-489.38
5818,839,10000.0,10310.4,146.4
5819,4033,10000.0,10005.98,-216.52
5820,4724,10000.0,10008.17,-121.33
5821,13649,10000.0,9960.03,-257.47
5822,6309,10000.0,9903.12,-351.88
5823,1172,10000.0,10000.0,-264.5
5824,1519,10000.0,10337.05,227.05
5825,5289,10000.0,9629.2,-632.8
5826,3913,10000.0,9774.88,-433.12
5827,11958,10000.0,9861.32,-626.68
5828,3486,10000.0,10107.35,37.85
5829,2731,10000.0,9916.96,-374.04
5830,4132,10000.0,9937.56,-249.94
5831,5433,10000.0,9947.56,-213.44
5832,7296,10000.0,10323.28,214.28
5833,9641,10000.0,9937.5,-323.5
5834,2656,10000.0,10000.0,0.0
5835,10007,10000.0,10037.82,-105.18
5836,2998,10000.0,11445.44,1173.94
5837,2936,10000.0,9889.25,-411.75
5838,885,10000.0,9974.3,-315.2
5839,7012,10000.0,9945.32,-345.68
5840,4684,10000.0,10190.0,69.0
5841,12149,10000.0,10061.92,25.92
5842,13855,10000.0,9892.79,-363.21
5843,3129,10000.0,10104.08,-4.92
5844,7599,10000.0,9899.73,-398.27
5845,12331,10000.0,9840.53,-460.47
5846,4423,10000.0,10253.96,222.46
5847,6044,10000.0,9651.5,-643.5
5848,12628,10000.0,9821.51,-479.49
5849,4356,10000.0,10113.95,4.95
5850,2877,10000.0,9130.91,-1143.09
5851,8460,10000.0,9944.04,-238.96
5852,3753,10000.0,9992.95,-188.05
5853,11010,10000.0,9774.71,-442.29
5854,3551,10000.0,9981.69,-216.31
5855,13505,10000.0,9857.42,-846.08
5856,8205,10000.0,10561.01,377.01
5857,191,10000.0,9924.14,-536.86
5858,10827,10000.0,9945.64,-804.86
5859,11564,10000.0,10257.62,223.12
5860,829,10000.0,10169.83,165.33
5861,4068,10000.0,9700.35,-600.65
5862,12177,10000.0,11470.17,1358.17
5863,6015,10000.0,10051.71,-193.29
5864,4119,10000.0,10036.55,-97.45
5865,3226,10000.0,10206.28,-425.22
5866,13503,10000.0,10122.16,-63.84
5867,11651,10000.0,9832.19,-575.31
5868,7232,10000.0,9932.48,-325.52
5869,7611,10000.0,9966.07,-184.43
5870,2587,10000.0,10268.6,220.1
5871,3815,10000.0,10018.5,-163.5
5872,1015,10000.0,9962.01,-187.99
5873,8856,10000.0,9952.69,-222.81
5874,1122,10000.0,10055.39,-179.11
5875,1634,10000.0,10077.52,-47.48
5876,13025,10000.0,9993.25,-193.25
5877,1046,10000.0,10037.04,-141.96
5878,2396,10000.0,9957.9,-244.1
5879,13278,10000.0,9794.73,-503.27
5880,9809,10000.0,9952.78,-332.22
5881,117,10000.0,10228.7,179.2
5882,4745,10000.0,9864.71,-433.29
5883,6407,10000.0,9983.91,-148.09
5884,11849,10000.0,10076.5,-120.5
5885,9329,10000.0,9972.4,-312.6
5886,13292,10000.0,9908.42,-323.58
5887,11317,10000.0,10272.69,-389.81
5888,1727,10000.0,9999.9,-174.1
5889,2903,10000.0,8661.27,-1805.23
5890,2687,10000.0,10284.67,214.67
5891,2987,10000.0,9634.16,-666.84
5892,1326,10000.0,9988.64,-210.86
5893,6933,10000.0,9977.31,-185.19
5894,4530,10000.0,9959.19,-237.31
5895,94,10000.0,9418.01,-1337.49
5896,7138,10000.0,9932.49,-292.51
5897,9715,10000.0,10097.63,-132.37
5898,8111,10000.0,10090.74,-25.26
5899,7798,10000.0,9980.0,-215.0
5900,703,10000.0,10206.03,-376.47
5901,13502,10000.0,9980.0,-230.0
5902,12736,10000.0,9998.85,-244.15
5903,5048,10000.0,9993.49,-160.01
5904,6552,10000.0,9980.0,-230.0
5905,8422,10000.0,10066.56,-130.94
5906,11997,10000.0,9994.56,-125.44
5907,114,10000.0,10089.46,-30.04
5908,42,10000.0,9923.35,-317.15
5909,11624,10000.0,9570.79,-1128.71
5910,1264,10000.0,9957.26,-307.24
5911,281,10000.0,9972.14,-208.86
5912,1384,10000.0,10029.62,-126.38
5913,10927,10000.0,10202.9,92.9
5914,6378,10000.0,9985.53,-134.47
5915,4129,10000.0,9951.94,-191.06
5916,2324,10000.0,10249.11,-12.89
5917,11394,10000.0,10160.08,54.08
5918,12493,10000.0,9972.0,-295.0
5919,10977,10000.0,10025.62,-130.88
5920,5225,10000.0,9924.27,-232.23
5921,11350,10000.0,9998.75,-142.25
5922,11092,10000.0,9971.77,-212.73
5923,11509,10000.0,9949.59,-217.41
5924,1964,10000.0,9998.0,-140.0
5925,3422,10000.0,10207.81,-0.69
5926,1785,10000.0,9729.75,-709.25
5927,6461,10000.0,10267.64,152.64
5928,3901,10000.0,9809.8,-434.2
5929,8346,10000.0,9908.25,-355.75
5930,417,10000.0,10247.13,212.13
5931,4829,10000.0,10048.13,-79.87
5932,9434,10000.0,10008.05,-113.95
5933,12245,10000.0,10091.6,-102.4
5934,10746,10000.0,10968.0,862.0
5935,3965,10000.0,9970.5,-259.5
5936,11709,10000.0,9763.76,-537.24
5937,7379,10000.0,9908.57,-505.93
5938,4918,10000.0,9999.85,-183.15
5939,8194,10000.0,10007.48,-212.02
5940,8519,10000.0,10021.9,-148.1
5941,5431,10000.0,10239.93,127.93
5942,9943,10000.0,10010.71,-231.29
5943,8673,10000.0,9990.42,-200.58
5944,13164,10000.0,9934.85,-560.65
5945,7131,10000.0,10076.4,-57.6
5946,5300,10000.0,10028.4,-90.6
5947,3816,10000.0,10528.45,379.95
5948,6867,10000.0,9374.89,-923.11
5949,11263,10000.0,10041.72,-212.28
5950,1516,10000.0,9996.9,-144.6
5951,11412,10000.0,9922.25,-359.75
5952,7384,10000.0,9972.0,-167.5
5953,6194,10000.0,10091.93,-136.57
5954,6,10000.0,9212.19,-1424.31
5955,12664,10000.0,9590.39,-698.61
5956,7983,10000.0,10049.55,-153.95
5957,7356,10000.0,10026.4,-130.1
5958,1418,10000.0,10089.5,-93.0
5959,9667,10000.0,9573.9,-700.6
5960,6402,10000.0,10438.32,305.32
5961,5816,10000.0,10004.99,-219.01
5962,10926,10000.0,9479.3,-818.7
5963,9820,10000.0,9016.61,-1284.39
5964,7884,10000.0,9967.92,-198.58
5965,2974,10000.0,9920.71,-338.79
5966,6857,10000.0,9983.75,-205.25
5967,13906,10000.0,9926.27,-313.73
5968,4409,10000.0,10029.3,-154.2
5969,6515,10000.0,10000.0,-76.5
5970,1441,10000.0,9980.0,-280.5
5971,13629,10000.0,10082.34,-39.66
5972,10388,10000.0,10000.0,0.0
5973,8853,10000.0,9995.68,-208.32
5974,13426,10000.0,9857.23,-433.27
5975,2979,10000.0,10084.59,-51.41
5976,8375,10000.0,9787.52,-696.48
5977,7575,10000.0,9963.09,-268.41
5978,12907,10000.0,10078.64,-37.36
5979,3368,10000.0,10349.85,244.35
5980,13773,10000.0,10000.7,-175.8
5981,2216,10000.0,9988.1,-134.9
5982,7826,10000.0,9877.6,-417.4
5983,10691,10000.0,10324.82,164.82
5984,4821,10000.0,9965.54,-204.46
5985,2225,10000.0,10049.38,-126.62
5986,9445,10000.0,10000.0,-52.5
5987,12328,10000.0,9670.03,-618.97
5988,10701,10000.0,9419.58,-1080.92
5989,593,10000.0,10007.19,-451.31
5990,127,10000.0,9904.54,-332.96
5991,7393,10000.0,9889.7,-387.3
5992,13552,10000.0,9721.51,-549.49
5993,8288,10000.0,10044.5,-191.5
5994,3768,10000.0,9906.56,-377.44
5995,12167,10000.0,9975.29,-163.71
5996,9603,10000.0,10013.58,-185.42
5997,4672,10000.0,9947.89,-293.11
5998,5557,10000.0,9998.3,-196.7
5999,10822,10000.0,10009.1,-112.9
6000,5231,10000.0,9956.62,-270.38
6001,5688,10000.0,10151.45,33.45
6002,13221,10000.0,10169.44,57.44
6003,843,10000.0,10761.56,484.56
6004,13372,10000.0,9896.08,-328.42
6005,1374,10000.0,10000.0,-264.5
6006,8481,10000.0,9830.36,-470.64
6007,7085,10000.0,9977.5,-242.0
6008,565,10000.0,10142.81,-80.69
6009,3835,10000.0,9741.18,-442.32
6010,13395,10000.0,12683.58,2185.08
6011,2755,10000.0,9943.19,-230.81
6012,4843,10000.0,9914.25,-376.75
6013,2526,10000.0,9977.52,-217.98
6014,504,10000.0,10423.0,307.5
6015,11619,10000.0,10087.92,-113.58
6016,6218,10000.0,9979.02,-136.98
6017,4709,10000.0,9486.85,-1229.65
6018,11357,10000.0,9866.27,-428.73
6019,980,10000.0,10103.9,82.9
6020,2029,10000.0,9976.43,-278.57
6021,9970,10000.0,10525.61,403.11
6022,2679,10000.0,9853.72,-423.28
6023,6226,10000.0,10108.31,-21.69
6024,1099,10000.0,9298.34,-1002.66
6025,2408,10000.0,10000.0,-66.5
6026,11782,10000.0,9829.73,-854.27
6027,7516,10000.0,10017.5,-137.0
6028,4070,10000.0,9886.49,-388.51
6029,11407,10000.0,9907.25,-356.75
6030,8401,10000.0,10069.9,-49.1
6031,9277,10000.0,9940.59,-336.91
6032,4043,10000.0,9863.27,-428.73
6033,2753,10000.0,10081.52,-85.48
6034,12852,10000.0,10063.2,-57.8
6035,11375,10000.0,10310.48,256.98
6036,4507,10000.0,9862.4,-438.6
6037,7664,10000.0,10495.31,383.31
6038,10459,10000.0,10038.14,-86.86
6039,6708,10000.0,9975.37,-173.13
6040,7404,10000.0,10200.64,95.14
6041,6462,10000.0,9981.71,-233.79
6042,11954,10000.0,9428.07,-825.93
6043,2392,10000.0,10041.21,-78.29
6044,2139,10000.0,10083.22,-47.78
6045,6159,10000.0,10007.3,-117.7
6046,3799,10000.0,10310.81,180.81
6047,9212,10000.0,9987.06,-228.94
6048,3444,10000.0,10300.04,23.04
6049,5242,10000.0,10074.21,-47.29
6050,10141,10000.0,9976.58,-163.42
6051,4611,10000.0,9980.0,-167.0
6052,5471,10000.0,9650.3,-566.7
6053,13471,10000.0,10039.18,-120.32
6054,13661,10000.0,9757.82,-489.18
6055,8730,10000.0,9547.0,-1032.5
6056,10320,10000.0,9077.8,-1217.2
6057,318,10000.0,9811.75,-517.75
6058,2977,10000.0,9981.47,-198.53
6059,6801,10000.0,9857.64,-443.36
6060,1205,10000.0,9930.08,-257.92
6061,1976,10000.0,9902.87,-355.13
6062,12305,10000.0,9957.02,-321.98
6063,8819,10000.0,10520.4,408.4
6064,3460,10000.0,9878.91,-381.59
6065,8504,10000.0,10181.0,72.0
6066,9177,10000.0,9944.04,-235.96
6067,5412,10000.0,10183.16,105.66
6068,9844,10000.0,9980.0,-197.0
6069,3055,10000.0,9982.64,-137.36
6070,4029,10000.0,9991.97,-266.03
6071,416,10000.0,9880.92,-522.58
6072,13821,10000.0,9298.7,-1002.3
6073,7588,10000.0,10031.61,-111.39
6074,8068,10000.0,9994.75,-134.25
6075,872,10000.0,10014.15,-142.35
6076,8756,10000.0,9979.11,-195.89
6077,13104,10000.0,11048.91,906.91
6078,11081,10000.0,10105.3,-0.7
6079,9562,10000.0,10000.0,0.0
6080,3474,10000.0,9863.2,-437.8
6081,3178,10000.0,9980.0,-272.0
6082,11634,10000.0,10007.16,-135.84
6083,10101,10000.0,9903.15,-396.85
6084,12077,10000.0,9817.5,-435.5
6085,1664,10000.0,9952.6,-233.4
6086,5839,10000.0,9865.88,-918.62
6087,1600,10000.0,10000.0,0.0
6088,7228,10000.0,9950.14,-314.36
6089,12179,10000.0,9479.58,-806.42
6090,5113,10000.0,10000.0,-108.5
6091,10594,10000.0,9889.01,-281.49
6092,6607,10000.0,10183.4,151.9
6093,3382,10000.0,9936.08,-331.42
6094,973,10000.0,10242.18,41.18
6095,12686,10000.0,9847.47,-857.53
6096,1635,10000.0,8611.01,-1820.99
6097,624,10000.0,9765.69,-770.31
6098,11724,10000.0,10122.13,-55.87
6099,8419,10000.0,9922.3,-289.2
6100,12120,10000.0,9587.04,-677.96
6101,10715,10000.0,10320.86,293.36
6102,1906,10000.0,10312.72,256.22
6103,3531,10000.0,10107.07,-1.93
6104,3194,10000.0,10242.48,124.48
6105,10536,10000.0,10031.08,-90.92
6106,106,10000.0,10164.58,157.08
6107,8270,10000.0,9891.75,-426.25
6108,453,10000.0,10002.37,-148.13
6109,10693,10000.0,10099.79,-52.71
6110,1732,10000.0,8614.84,-2006.16
6111,10869,10000.0,9230.65,-1575.85
6112,13254,10000.0,9738.35,-424.65
6113,12218,10000.0,10647.23,649.73
6114,8918,10000.0,10134.29,-37.21
6115,9406,10000.0,9958.89,-287.11
6116,7808,10000.0,9880.86,-414.14
6117,2521,10000.0,10000.0,-116.5
6118,2292,10000.0,9660.38,-640.62
6119,1614,10000.0,9284.73,-1007.27
6120,13190,10000.0,10130.48,28.98
6121,798,10000.0,9868.13,-678.37
6122,1550,10000.0,10118.75,-8.75
6123,11342,10000.0,9897.5,-375.0
6124,9368,10000.0,9998.99,-309.51
6125,6769,10000.0,9929.3,-558.2
6126,3864,10000.0,9987.06,-224.94
6127,1052,10000.0,9950.04,-308.46
6128,11225,10000.0,10028.48,-120.52
6129,978,10000.0,9705.15,-762.35
6130,5986,10000.0,9881.48,-386.52
6131,5636,10000.0,10004.09,-171.91
6132,3482,10000.0,9941.6,-343.4
6133,10896,10000.0,10044.86,-71.14
6134,4873,10000.0,9968.16,-254.34
6135,7215,10000.0,10000.0,-122.5
6136,3264,10000.0,10302.89,187.89
6137,6112,10000.0,10402.06,278.06
6138,2409,10000.0,9654.68,-802.82
6139,5042,10000.0,9384.28,-908.22
6140,2403,10000.0,10013.22,-267.78
6141,11801,10000.0,10000.0,0.0
6142,6943,10000.0,9941.52,-295.48
6143,2756,10000.0,9697.13,-594.87
6144,5879,10000.0,10086.25,-98.75
6145,5415,10000.0,9960.15,-327.85
6146,4630,10000.0,9936.24,-354.76
6147,7352,10000.0,10006.49,-166.51
6148,9973,10000.0,10290.4,155.9
6149,10102,10000.0,10022.52,-216.48
6150,12373,10000.0,10079.88,-102.12
6151,10166,10000.0,9920.5,-370.5
6152,903,10000.0,9577.42,-790.08
6153,5597,10000.0,10257.27,181.27
6154,6566,10000.0,10037.26,-96.74
6155,10534,10000.0,9974.32,-241.68
6156,1378,10000.0,10728.8,580.8
6157,2463,10000.0,10240.0,130.5
6158,6522,10000.0,10188.28,73.78
6159,8209,10000.0,9919.99,-362.01
6160,8000,10000.0,9974.59,-230.91
6161,12641,10000.0,10069.32,-49.68
6162,11835,10000.0,10139.46,42.96
6163,7174,10000.0,9793.22,-452.78
6164,4341,10000.0,9999.82,-168.18
6165,13011,10000.0,10137.92,-124.08
6166,13428,10000.0,10214.46,81.96
6167,5539,10000.0,9943.56,-321.94
6168,9185,10000.0,10503.34,370.34
6169,7213,10000.0,9999.6,-126.4
6170,287,10000.0,9843.34,-503.16
6171,781,10000.0,10013.26,-183.74
6172,581,10000.0,9432.12,-1349.38
6173,9739,10000.0,9924.97,-259.53
6174,13090,10000.0,9910.25,-271.25
6175,12295,10000.0,9960.01,-284.49
6176,895,10000.0,9699.44,-705.56
6177,8153,10000.0,9415.97,-879.03
6178,8790,10000.0,9960.46,-222.54
6179,1547,10000.0,10582.82,458.82
6180,11266,10000.0,9930.06,-316.44
6181,4324,10000.0,10075.76,-40.24
6182,12082,10000.0,9791.43,-502.07
6183,4894,10000.0,9965.3,-253.7
6184,1273,10000.0,10005.52,-270.98
6185,8626,10000.0,10152.97,31.47
6186,9296,10000.0,9921.47,-369.53
6187,10955,10000.0,11099.39,542.89
6188,13052,10000.0,10122.19,11.19
6189,8861,10000.0,9859.32,-484.18
6190,3364,10000.0,10106.82,0.82
6191,11511,10000.0,9986.9,-184.1
6192,13603,10000.0,9902.18,-244.82
6193,6514,10000.0,10000.6,-233.9
6194,2611,10000.0,9401.59,-890.91
6195,5892,10000.0,10261.4,89.4
6196,3986,10000.0,9931.09,-277.91
6197,12361,10000.0,10924.2,886.7
6198,9414,10000.0,9980.0,-272.0
6199,2593,10000.0,9925.82,-224.18
6200,4413,10000.0,10164.3,104.8
6201,2772,10000.0,9903.47,-384.53
6202,13071,10000.0,9785.72,-927.78
6203,11647,10000.0,9980.0,-284.0
6204,6523,10000.0,10143.23,34.23
6205,5656,10000.0,10082.96,-54.04
6206,6601,10000.0,13044.58,3018.08
6207,10429,10000.0,9988.98,-173.52
6208,6781,10000.0,10031.2,-159.8
6209,1084,10000.0,9899.86,-339.64
6210,7913,10000.0,9980.0,-281.0
6211,9786,10000.0,10087.58,-34.42
6212,5576,10000.0,9944.99,-346.01
6213,3662,10000.0,9964.98,-177.52
6214,4799,10000.0,10040.31,-153.69
6215,5335,10000.0,9683.86,-614.14
6216,10847,10000.0,9954.38,-280.12
6217,9931,10000.0,9783.05,-478.95
6218,8909,10000.0,9944.2,-301.8
6219,12008,10000.0,10000.0,0.0
6220,12412,10000.0,10149.4,13.4
6221,13319,10000.0,10248.48,225.98
6222,1607,10000.0,10297.43,163.93
6223,5467,10000.0,9879.19,-394.81
6224,2367,10000.0,10044.82,-132.18
6225,2431,10000.0,10004.04,-158.96
6226,10395,10000.0,9979.05,-227.95
6227,7691,10000.0,9970.03,-308.97
6228,4270,10000.0,9990.0,-172.0
6229,10633,10000.0,9909.58,-344.42
6230,5790,10000.0,9971.12,-256.88
6231,7330,10000.0,9042.56,-1225.44
6232,7906,10000.0,10497.56,385.56
6233,6608,10000.0,10104.8,-109.2
6234,8555,10000.0,10000.0,-197.5
6235,10871,10000.0,9952.95,-332.05
6236,5208,10000.0,9779.13,-536.87
6237,507,10000.0,9890.35,-656.15
6238,5344,10000.0,10134.98,4.98
6239,1888,10000.0,10303.68,175.18
6240,13883,10000.0,9957.96,-212.04
6241,698,10000.0,9660.92,-1080.58
6242,4020,10000.0,9974.22,-221.78
6243,4487,10000.0,9940.83,-248.67
6244,2108,10000.0,9919.58,-367.92
6245,1124,10000.0,10000.0,-264.5
6246,2213,10000.0,10089.46,-64.54
6247,3380,10000.0,10071.4,-66.1
6248,3093,10000.0,10037.72,-81.78
6249,4900,10000.0,9923.45,-229.55
6250,13744,10000.0,9655.93,-911.07
6251,7819,10000.0,9928.24,-294.26
6252,3838,10000.0,9772.83,-524.67
6253,8165,10000.0,10097.64,-120.36
6254,5178,10000.0,9838.2,-615.8
6255,9037,10000.0,9934.95,-335.05
6256,195,10000.0,10170.0,-2.0
6257,10514,10000.0,9914.22,-263.28
6258,1140,10000.0,9967.97,-314.03
6259,7777,10000.0,9953.41,-308.09
6260,8976,10000.0,10003.22,-141.28
6261,5149,10000.0,10051.25,-85.75
6262,10824,10000.0,10042.93,-79.07
6263,396,10000.0,9945.86,-336.14
6264,1993,10000.0,9462.97,-799.03
6265,4458,10000.0,9731.08,-563.42
6266,6779,10000.0,9934.5,-350.5
6267,330,10000.0,10153.29,128.29
6268,6050,10000.0,9944.32,-315.18
6269,11890,10000.0,9477.16,-823.84
6270,13030,10000.0,9938.24,-235.76
6271,1862,10000.0,10001.51,-237.99
6272,9180,10000.0,9979.35,-162.15
6273,3087,10000.0,9980.0,-287.0
6274,8659,10000.0,9971.57,-235.43
6275,9448,10000.0,10041.14,-85.36
6276,161,10000.0,10033.28,-156.22
6277,1495,10000.0,9851.0,-453.0
6278,924,10000.0,9965.26,-250.74
6279,5368,10000.0,9894.57,-373.43
6280,3336,10000.0,9979.75,-291.75
6281,7939,10000.0,9931.96,-329.54
6282,4354,10000.0,8720.07,-1578.43
6283,691,10000.0,8760.48,-1969.02
6284,8333,10000.0,9986.87,-172.63
6285,2154,10000.0,10024.63,-95.37
6286,663,10000.0,9850.54,-555.46
6287,9246,10000.0,9998.72,-187.28
6288,12213,10000.0,10047.93,-92.07
6289,6036,10000.0,9950.95,-289.05
6290,10285,10000.0,9983.69,-154.31
6291,3294,10000.0,10907.63,798.63
6292,12800,10000.0,9973.55,-233.45
6293,1788,10000.0,10014.18,-111.32
6294,8020,10000.0,10064.39,-171.61
6295,3787,10000.0,10230.31,97.31
6296,13116,10000.0,9977.45,-161.05
6297,8003,10000.0,10299.06,187.06
6298,674,10000.0,9810.68,-552.82
6299,5714,10000.0,9909.91,-381.09
6300,11532,10000.0,9947.89,-313.11
6301,12110,10000.0,10044.4,-139.1
6302,9222,10000.0,10088.6,-69.4
6303,1229,10000.0,10033.8,-227.7
6304,5529,10000.0,9970.5,-266.5
6305,2128,10000.0,9733.0,-1023.0
6306,5105,10000.0,10103.17,-116.33
6307,11214,10000.0,9874.85,-642.15
6308,454,10000.0,10161.8,156.3
6309,6500,10000.0,10104.5,-16.5
6310,6561,10000.0,9960.56,-321.44
6311,12336,10000.0,10368.9,320.4
6312,3098,10000.0,10196.45,84.45
6313,3683,10000.0,10144.26,29.26
6314,2305,10000.0,9694.15,-769.85
6315,6703,10000.0,10007.42,-129.58
6316,1984,10000.0,10251.4,134.4
6317,4425,10000.0,9675.89,-616.11
6318,4928,10000.0,9988.62,-191.38
6319,5574,10000.0,9948.94,-293.06
6320,640,10000.0,9885.03,-303.47
6321,12700,10000.0,9412.5,-885.5
6322,7534,10000.0,10000.0,0.0
6323,2969,10000.0,10074.21,-52.79
6324,10991,10000.0,10091.08,-81.92
6325,627,10000.0,9873.99,-401.51
6326,7251,10000.0,10224.96,91.96
6327,11164,10000.0,10105.42,87.92
6328,9723,10000.0,10631.0,507.0
6329,4896,10000.0,9964.88,-305.12
6330,11573,10000.0,9982.63,-236.37
6331,6118,10000.0,10169.49,52.49
6332,2768,10000.0,10868.88,731.38
6333,1965,10000.0,10004.94,-202.56
6334,414,10000.0,9964.37,-217.13
6335,2086,10000.0,9987.23,-303.77
6336,2942,10000.0,10150.02,57.52
6337,1586,10000.0,10000.0,0.0
6338,7440,10000.0,9730.15,-880.85
6339,2616,10000.0,9535.65,-1273.35
6340,5865,10000.0,9967.43,-314.57
6341,15,10000.0,9638.05,-959.95
6342,4654,10000.0,9566.39,-767.61
6343,2849,10000.0,10083.22,-47.78
6344,8006,10000.0,10282.1,164.1
6345,4287,10000.0,10101.44,13.94
6346,5719,10000.0,10153.63,69.63
6347,5590,10000.0,9931.16,-290.84
6348,12209,10000.0,9971.42,-310.08
6349,9473,10000.0,9928.45,-342.05
6350,13596,10000.0,12536.9,2454.4
6351,8356,10000.0,9872.77,-285.73
6352,2281,10000.0,9978.26,-196.24
6353,13491,10000.0,10049.44,-210.56
6354,2743,10000.0,9972.74,-249.26
6355,9249,10000.0,10716.75,720.75
6356,11669,10000.0,9966.43,-291.57
6357,12837,10000.0,10085.66,-36.34
6358,10463,10000.0,9980.0,-164.0
6359,3361,10000.0,9948.76,-232.74
6360,11247,10000.0,9961.8,-171.7
6361,4392,10000.0,9986.07,-209.43
6362,2961,10000.0,9821.87,-432.63
6363,9365,10000.0,10128.8,-112.2
6364,1249,10000.0,9998.91,-188.09
6365,711,10000.0,9780.48,-881.52
6366,5785,10000.0,10049.29,-99.71
6367,6535,10000.0,10107.87,33.37
6368,609,10000.0,9904.01,-445.99
6369,10589,10000.0,9953.76,-337.24
6370,4053,10000.0,10000.0,0.0
6371,7236,10000.0,10109.15,-2.85
6372,13664,10000.0,9956.03,-266.47
6373,3075,10000.0,10080.02,-453.98
6374,8671,10000.0,9862.47,-563.03
6375,2935,10000.0,10124.82,3.82
6376,5837,10000.0,10029.79,-100.21
6377,2208,10000.0,10013.14,-199.36
6378,11897,10000.0,9896.33,-388.17
6379,13134,10000.0,9896.69,-311.31
6380,11863,10000.0,9902.89,-370.11
6381,9611,10000.0,10646.58,549.08
6382,8988,10000.0,9609.13,-662.37
6383,2317,10000.0,10047.15,-87.35
6384,11822,10000.0,10112.09,3.09
6385,12175,10000.0,10398.08,223.08
6386,3035,10000.0,10250.27,144.27
6387,5667,10000.0,10098.37,-81.13
6388,9720,10000.0,10032.72,1.22
6389,6076,10000.0,10217.98,0.98
6390,7628,10000.0,10028.31,-191.19
6391,12575,10000.0,10201.07,80.07
6392,7548,10000.0,10000.7,-217.3
6393,3541,10000.0,9765.08,-397.92
6394,8905,10000.0,9723.8,-506.7
6395,3420,10000.0,9933.98,-225.02
6396,986,10000.0,10381.5,348.0
6397,3216,10000.0,10487.15,210.15
6398,12908,10000.0,10000.0,-1.0
6399,12033,10000.0,9935.45,-289.55
6400,9154,10000.0,10014.1,-116.9
6401,2733,10000.0,10126.41,-108.59
6402,1376,10000.0,9719.56,-574.94
6403,3391,10000.0,9777.96,-797.04
6404,9019,10000.0,9974.52,-211.48
6405,4419,10000.0,9965.42,-322.58
6406,5693,10000.0,9914.33,-277.17
6407,7287,10000.0,9804.82,-430.68
6408,1900,10000.0,10005.78,-216.72
6409,642,10000.0,9927.78,-108.22
6410,6143,10000.0,9582.34,-790.16
6411,9202,10000.0,10044.47,-71.53
6412,8163,10000.0,10035.86,-113.14
6413,2266,10000.0,10044.71,-74.29
6414,7316,10000.0,9508.15,-757.35
6415,11674,10000.0,9792.08,-451.92
6416,1296,10000.0,10000.0,-264.5
6417,4173,10000.0,10038.47,-241.53
6418,5408,10000.0,9867.62,-413.88
6419,4532,10000.0,9990.14,-150.86
6420,9549,10000.0,11091.0,982.0
6421,1022,10000.0,10332.17,199.17
6422,1930,10000.0,9863.58,-419.42
6423,4512,10000.0,10032.4,-155.6
6424,6317,10000.0,10003.61,-562.89
6425,2924,10000.0,9546.03,-883.47
6426,5283,10000.0,9888.8,-356.7
6427,8004,10000.0,9901.24,-347.76
6428,3183,10000.0,10572.03,295.03
